[21:55:21] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', name='PROD'
[21:55:22] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[21:55:22] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[21:55:22] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[21:55:22] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[21:55:22] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[21:55:22] [main/INFO]: Reloading ResourceManager: Default
[21:55:23] [Worker-Main-11/INFO]: Loaded 7 recipes
[21:55:23] [Worker-Main-11/INFO]: Loaded 927 advancements
[21:55:24] [Server thread/INFO]: Starting minecraft server version 1.16.1
[21:55:24] [Server thread/INFO]: Loading properties
[21:55:24] [Server thread/INFO]: Default game type: SURVIVAL
[21:55:24] [Server thread/INFO]: Generating keypair
[21:55:24] [Server thread/INFO]: Starting Minecraft server on *:25565
[21:55:24] [Server thread/INFO]: Using default channel type
[21:55:25] [Server thread/WARN]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[21:55:25] [Server thread/WARN]: The server will make no attempt to authenticate usernames. Beware.
[21:55:25] [Server thread/WARN]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[21:55:25] [Server thread/WARN]: To change this, set "online-mode" to "true" in the server.properties file.
[21:55:25] [Server thread/INFO]: Preparing level "world"
[21:55:25] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[21:55:27] [Server thread/INFO]: Preparing spawn area: 0%
[21:55:27] [Server thread/INFO]: Preparing spawn area: 0%
[21:55:27] [Server thread/INFO]: Preparing spawn area: 0%
[21:55:27] [Server thread/INFO]: Preparing spawn area: 47%
[21:55:28] [Server thread/INFO]: Time elapsed: 2358 ms
[21:55:28] [Server thread/INFO]: Done (2.442s)! For help, type "help"
[21:57:44] [Server thread/INFO]: Gumpyuie[/26.92.159.152:53674] logged in with entity id 240 at (2233.667078068642, 75.30543845175121, -741.2099518524094)
[21:57:44] [Server thread/INFO]: Gumpyuie joined the game
[22:03:15] [Server thread/INFO]: ChessyP[/26.91.65.194:55089] logged in with entity id 2506 at (2254.109227524491, 113.0, -539.8105258296346)
[22:03:15] [Server thread/INFO]: ChessyP joined the game
[22:03:39] [Server thread/INFO]: Suzy[/26.83.160.161:55826] logged in with entity id 2920 at (841.7309807103405, 63.9375, 403.24615383389863)
[22:03:39] [Server thread/INFO]: Suzy joined the game
[22:03:58] [Server thread/WARN]: Boat (vehicle of Gumpyuie) moved wrongly! 0.3459473310449539
[22:03:58] [Server thread/WARN]: Boat (vehicle of Gumpyuie) moved wrongly! 0.352360215236331
[22:03:58] [Server thread/WARN]: Boat (vehicle of Gumpyuie) moved wrongly! 0.46469873206115153
[22:03:58] [Server thread/WARN]: Boat (vehicle of Gumpyuie) moved wrongly! 0.34657402463471954
[22:04:16] [Server thread/INFO]: Suzy lost connection: Timed out
[22:04:16] [Server thread/INFO]: Suzy left the game
[22:04:31] [Server thread/INFO]: Suzy[/26.83.160.161:56525] logged in with entity id 3685 at (827.3181088761005, 63.0, 406.54801086806503)
[22:04:31] [Server thread/INFO]: Suzy joined the game
[22:04:33] [Server thread/INFO]: [Gumpyuie: Teleported Gumpyuie to ChessyP]
[22:04:47] [Server thread/INFO]: <Suzy> hi
[22:04:57] [Server thread/INFO]: <Suzy> y
[22:05:00] [Server thread/INFO]: Suzy lost connection: Disconnected
[22:05:00] [Server thread/INFO]: Suzy left the game
[22:05:34] [Server thread/INFO]: [Gumpyuie: Teleported ChessyP to Gumpyuie]
[22:05:41] [Server thread/INFO]: [Gumpyuie: Set the time to 1000]
[22:07:26] [Server thread/INFO]: yuthhh[/26.84.231.209:59213] logged in with entity id 4952 at (865.7074236075235, 65.0, 312.7756807786598)
[22:07:26] [Server thread/INFO]: yuthhh joined the game
[22:07:40] [Server thread/INFO]: <yuthhh> SGAT MES TODAY
[22:07:56] [Server thread/INFO]: [Gumpyuie: Teleported ChessyP to Gumpyuie]
[22:08:18] [Server thread/INFO]: [Gumpyuie: Teleported ChessyP to Gumpyuie]
[22:08:29] [Server thread/INFO]: ChessyP lost connection: Timed out
[22:08:29] [Server thread/INFO]: ChessyP left the game
[22:08:36] [Server thread/INFO]: ChessyP[/26.91.65.194:55209] logged in with entity id 6126 at (2360.25002482707, 62.073672389568756, -654.4609327263582)
[22:08:36] [Server thread/INFO]: ChessyP joined the game
[22:08:38] [Server thread/WARN]: Fetching packet for removed entity bbg['Air'/6127, l='ServerLevel[world]', x=883.36, y=64.00, z=335.63]
[22:08:41] [Server thread/INFO]: <Gumpyuie> ot dg dae
[22:08:45] [Server thread/INFO]: <Gumpyuie> tic tt ban ke lg mer tv
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -23.61654738393736,0.0,7.178528291744783
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -23.988101270396328,0.0,7.32203158168295
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -24.361006494466892,0.0,7.462011886842106
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -24.735190581738607,0.0,7.598596123858442
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -25.110582009503105,0.0,7.731916671041176
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -25.48710942985599,0.0,7.862114619207205
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -25.864702933715762,0.0,7.989335276653833
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -26.243460870728086,0.0,8.11305006960822
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -26.623578153587914,0.0,8.232178186043939
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -27.005154211518857,0.0,8.345880296411337
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -27.388218497766957,0.0,8.453523211352717
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -18.09567914843865,0.0,7.175142653321927
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -18.481621653668753,0.0,7.269451622414749
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -18.868896025773665,0.0,7.356759554856467
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -19.25740880825515,0.0,7.4369890859281895
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -19.64705899607543,0.0,7.510146640408493
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -20.03774288833074,0.0,7.5763067353472024
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -20.429357602566142,0.0,7.635601548952195
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -20.821810786718288,0.0,7.688905520577464
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -21.21501053597285,0.0,7.737684379237521
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -21.60885894799003,0.0,7.783168772238696
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -22.00325722653406,0.0,7.826389112680317
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -22.39810925028405,0.0,7.868203228142534
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -22.79332425949633,0.0,7.9093174914482915
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -23.188881553406645,0.0,7.949618472230782
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -23.584809004126782,0.0,7.98832304444943
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -23.98113230377794,0.0,8.024111970799595
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -24.37782153458602,0.0,8.055950018669591
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -24.774811083415443,0.0,8.08303616756325
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -25.172014174835112,0.0,8.10476951384942
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -25.569333581593128,0.0,8.120718089806473
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -25.96666921886026,0.0,8.130590507075908
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -26.36392421908795,0.0,8.134217883092902
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -26.76100716210476,0.0,8.131522275804969
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -27.11838180135237,0.0,8.129096229310107
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -27.440018968155073,0.0,8.126912787522542
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -27.768752727249193,0.0,8.117290820952917
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -28.064613102596013,0.0,8.108631051269754
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -28.36996937564436,0.0,8.092316593182773
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -28.683790175100057,0.0,8.06874609755505
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -29.00515267966921,0.0,8.038316447766533
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -29.333231796583732,0.0,8.001419017456556
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -29.667289286061077,0.0,7.95843261538721
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -30.006666581019545,0.0,7.909728334973352
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -30.35077540419752,0.0,7.855662779310933
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -30.699091115423016,0.0,7.796579420802232
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -31.051146675728887,0.0,7.7328098304063815
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -31.406705857627912,0.0,7.665337577370565
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -31.76569902185338,0.0,7.59568020383756
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -32.128138665699225,0.0,7.525783881164443
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -32.49402690976831,0.0,7.457927484421589
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -32.863265340536145,0.0,7.394648919144402
[22:12:03] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -33.23557901700951,0.0,7.337966656526305
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -33.610583431420764,0.0,7.28944755460509
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -33.987834283431766,0.0,7.250273097194622
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -34.36686360816793,0.0,7.221298463050289
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -34.747205608275635,0.0,7.203103876897671
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -35.12841409504563,0.0,7.19604195132581
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -35.510254034028094,0.0,7.199598744714535
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -35.89269720458287,0.0,7.212574855578623
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -36.27587651807198,0.0,7.233226816622732
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -36.6600164467377,0.0,7.259376327363952
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -37.04534900418048,0.0,7.288506839611273
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -37.431966065772485,0.0,7.318538109887413
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -37.81986085649942,0.0,7.3477664039807
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -38.20895916936706,0.0,7.374819640017904
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -38.599143721771725,0.0,7.398607667100805
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -38.990272090174585,0.0,7.418280203877657
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -39.38218968481215,0.0,7.43318825659378
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -39.77473944135227,0.0,7.442856595975286
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -40.167768457225975,0.0,7.446954875915935
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -40.561132727526,0.0,7.445275300394428
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -40.95469903058347,0.0,7.4377048596134046
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -41.34834765688811,0.0,7.424215520755752
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -41.74197237290127,0.0,7.40484402402501
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -42.13548091002667,0.0,7.379681304263045
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -42.52879416043561,0.0,7.348859236267913
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -42.92184572153292,0.0,7.312542515155769
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -43.314581173051465,0.0,7.270921382213828
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -43.706956234342215,0.0,7.2242013840773325
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -44.099097346056624,0.0,7.173280860170621
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -44.49124824662795,0.0,7.11961116881173
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -44.88369779965706,0.0,7.065090465248318
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -45.27669678463553,0.0,7.011971408552995
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -45.670371504904324,0.0,6.9627686196450895
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -46.0646426708804,0.0,6.920184483686626
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -46.45915164245389,0.0,6.887025307849626
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -46.8533487435534,0.0,6.865436488094247
[22:12:04] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -47.246771746533796,0.0,6.856327204968011
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -47.63916769875641,0.0,6.859615402095983
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -48.03052400758679,0.0,6.874439127747451
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -48.421045589030655,0.0,6.899314777387872
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -48.81109454520947,0.0,6.932267844362173
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -49.201110445256745,0.0,6.970936432884855
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -49.59152333051543,0.0,7.012648416812226
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -49.9826620640506,0.0,7.054498974797411
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -50.37466725938111,0.0,7.0934182998524875
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -50.767411582686236,0.0,7.126249369046036
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -51.16043147813707,0.0,7.149814332710321
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -51.55287397594111,0.0,7.161002566686875
[22:12:08] [Server thread/WARN]: Boat (vehicle of ChessyP) moved too quickly! -51.94345914236192,0.0,7.1568516545167995
